score,angry,happy,neutral,sad,surprise,Learning_Path
40,20.84921127,19.48329884,33.85917646,15.08925475,10.71905868,"['easy', 'easy', 'medium', 'medium', 'medium']"
60,35.08359115,4.957945732,36.86676752,19.68678062,3.404914973,"['medium', 'medium', 'hard', 'hard', 'medium']"
60,19.53250482,9.080737081,21.47707166,36.49400321,13.41568323,"['medium', 'medium', 'hard', 'hard', 'medium']"
80,3.527453285,27.76022032,15.37806636,13.90987984,39.42438019,"['medium', 'medium', 'hard', 'hard', 'medium']"
60,4.118980799,24.36809736,39.74983906,12.90963162,18.85345116,"['easy', 'medium', 'medium', 'medium', 'hard']"
100,0.540693078,14.11198224,6.558674928,32.1265688,46.66208095,"['easy', 'medium', 'medium', 'medium', 'hard']"
0,63.75031836,3.663007055,6.813219245,14.52391947,11.24953586,"['easy', 'easy', 'medium', 'medium', 'medium']"
60,40.39715746,41.90580886,6.000702525,9.124727823,2.571603327,"['medium', 'medium', 'hard', 'hard', 'medium']"
80,22.20341012,27.40416967,24.50140527,12.26109739,13.62991755,"['medium', 'medium', 'hard', 'hard', 'medium']"
40,19.13768136,29.10966945,20.2421219,9.3336747,22.1768526,"['easy', 'medium', 'medium', 'medium', 'hard']"
40,38.0894981,7.609762569,43.11787574,6.766230808,4.416632786,"['easy', 'medium', 'medium', 'medium', 'hard']"
100,12.00689954,11.7786784,29.06226796,37.85416984,9.297984262,"['medium', 'medium', 'hard', 'hard', 'medium']"
20,20.71386539,10.47964134,23.69801276,5.232135428,39.87634507,"['easy', 'easy', 'medium', 'medium', 'medium']"
100,22.95626029,20.81278012,37.53897674,9.634157814,9.057825039,"['medium', 'medium', 'hard', 'hard', 'medium']"
60,2.890638992,36.65247842,42.66078723,14.30523529,3.490860071,"['medium', 'medium', 'hard', 'hard', 'medium']"
100,22.06497261,10.96986326,26.8919714,12.44151529,27.63167745,"['medium', 'medium', 'hard', 'hard', 'medium']"
40,47.97479402,9.768991417,17.74104304,11.7801686,12.73500292,"['easy', 'medium', 'medium', 'medium', 'hard']"
20,1.732947434,22.1185222,30.12933147,36.79596755,9.223231339,"['easy', 'easy', 'medium', 'medium', 'medium']"
80,10.86588441,30.48664979,28.99424301,18.28151122,11.37171157,"['medium', 'medium', 'hard', 'hard', 'medium']"
60,53.0964384,0.08090521,19.21941367,7.186986602,20.41625611,"['easy', 'medium', 'medium', 'medium', 'hard']"
40,25.39852762,16.34227542,4.543590117,34.94264113,18.77296571,"['easy', 'medium', 'medium', 'medium', 'hard']"
100,7.992860469,20.19765279,11.69645899,35.13932348,24.97370426,"['medium', 'medium', 'hard', 'hard', 'medium']"
100,9.626146481,21.11978146,37.70696202,31.46332483,0.083785197,"['medium', 'medium', 'hard', 'hard', 'medium']"
80,18.99937292,17.98513967,9.196096917,13.85686673,39.96252377,"['medium', 'medium', 'hard', 'hard', 'medium']"
40,4.091610296,6.886886215,1.541802082,61.90177864,25.57792277,"['easy', 'medium', 'medium', 'medium', 'hard']"
20,29.72387553,30.14997634,25.51995252,0.521255616,14.08493999,"['easy', 'easy', 'medium', 'medium', 'medium']"
80,45.50416336,39.22478407,13.69081022,0.004121541,1.576120805,"['medium', 'medium', 'hard', 'hard', 'medium']"
0,20.19920413,14.92232922,1.235876997,51.14154356,12.50104609,"['easy', 'easy', 'medium', 'medium', 'medium']"
40,19.18106906,13.49325297,54.10983628,0.021682811,13.19415887,"['easy', 'medium', 'medium', 'medium', 'hard']"
80,26.76194458,1.890613003,10.56509401,56.76840302,4.013945388,"['medium', 'medium', 'hard', 'hard', 'medium']"
80,7.944748894,25.84637038,59.49888059,3.700016328,3.009983807,"['medium', 'medium', 'hard', 'hard', 'medium']"
0,6.066635875,33.02839672,4.993212046,19.88181566,36.0299397,"['easy', 'easy', 'medium', 'medium', 'medium']"
40,17.88476215,28.57980954,41.69032462,7.418527168,4.426576512,"['easy', 'easy', 'medium', 'medium', 'medium']"
40,24.70416298,11.58687506,43.61548454,15.78237723,4.311100194,"['easy', 'easy', 'medium', 'medium', 'medium']"
20,31.57699065,17.50400725,20.42057176,28.40524993,2.093180414,"['easy', 'easy', 'medium', 'medium', 'medium']"
80,20.88570747,6.29584056,35.31416519,23.96482479,13.53946199,"['medium', 'medium', 'hard', 'hard', 'medium']"
80,40.96754598,13.82939269,15.7963486,8.310488081,21.09622465,"['medium', 'medium', 'hard', 'hard', 'medium']"
0,15.74858274,15.48890222,30.45017515,6.601515383,31.71082451,"['easy', 'easy', 'medium', 'medium', 'medium']"
40,13.31170753,28.89066809,47.4990976,7.239552485,3.058974294,"['easy', 'medium', 'medium', 'medium', 'hard']"
40,30.4222558,32.47391656,14.80948445,4.265452372,18.02889083,"['easy', 'medium', 'medium', 'medium', 'hard']"
20,5.648337943,68.90840596,15.10006006,4.622956862,5.720239172,"['easy', 'easy', 'medium', 'medium', 'medium']"
100,75.16609482,0.126028788,6.59025293,17.14518733,0.972436133,"['medium', 'medium', 'hard', 'hard', 'medium']"
20,7.44688331,11.36942558,5.07661365,13.06548763,63.04158983,"['easy', 'easy', 'medium', 'medium', 'medium']"
20,47.57631775,19.05834119,13.79355821,5.713443147,13.8583397,"['easy', 'easy', 'medium', 'medium', 'medium']"
40,5.453059829,19.5512587,4.963366773,69.05388482,0.978429877,"['easy', 'medium', 'medium', 'medium', 'hard']"
100,13.83276601,6.653803236,45.27918353,10.08821924,24.14602798,"['medium', 'medium', 'hard', 'hard', 'medium']"
60,10.07795695,10.99686391,38.9476718,11.49307924,28.4844281,"['medium', 'medium', 'hard', 'hard', 'medium']"
60,2.834541176,51.32464593,23.90203237,16.38077571,5.558004815,"['medium', 'medium', 'hard', 'hard', 'medium']"
60,19.40702909,15.14454155,9.486769728,50.43010527,5.531554361,"['medium', 'medium', 'hard', 'hard', 'medium']"
80,31.1822428,29.10645876,4.433981465,6.243348329,29.03396864,"['medium', 'medium', 'hard', 'hard', 'medium']"
20,43.61157276,2.422118608,2.83208136,29.36412083,21.77010644,"['easy', 'easy', 'medium', 'medium', 'medium']"
20,28.78498177,14.71351429,15.45287947,26.81417253,14.23445194,"['easy', 'easy', 'medium', 'medium', 'medium']"
40,13.45367314,16.30126362,46.1479796,23.74055608,0.356527564,"['easy', 'medium', 'medium', 'medium', 'hard']"
0,18.19902889,3.475918616,16.76104841,35.99810409,25.56589999,"['easy', 'easy', 'medium', 'medium', 'medium']"
